DIA;HORA;SITE;3G_UTRANCELL;VOICE DROP CALL RATE: E3GD003: % RAB Drop Voice;VOICE CALL SETUP SUCCESS RATE FOR FAST DORMANCY: E3GVSS012: % CSSR;CALL SETUP SUCCESS RATE PS (R99+HS) FOR FAST DORMANCY: E3GSSPS012: % CSSR PS;PS DROP CALL RATE (R99+HS): E3GPSD003: % RAB Drop PS;SOFT HANDOVER(EXCL. PREP): E3GSH001 - Voice Sho Success Ratio;INTERFREQUENCY HARD HANDOVER SUCCESS (EXCL. PREP): E3GHH001: Cs Interfrequency Hard Handover Success Ratio;VOICE IRAT 3G TO 2G: E3GTO2G002: Irat 3g To 2g Voice Handover (Excluding Preparation);THROUGHPUT (KBPS): E3GT002: User Troughput (Kbps);THROUGHPUT (KBPS): E3GT003: UL User Throughput (Kbps);3G_QF_RSSI_UL(dBm);TP1 (0.0 - 0.3 Km);TP2 (0.3 - 0.7 Km);TP3 (0.7 - 1.1 Km);TP4 (1.1 - 2.2 Km);TP5 (2.2 - 3.7 Km);TP6 (3.7 - 6.2 Km);TP7 (6.2 - 14.0 Km);TP8 (>14.0 Km);INTEROPERABILITY WITH 4G: E3GI4G001: Cssr Csfb;3G_MeanDistance(#);3G.RAB.DROP.VOICE.ATTEMPS;3G.CSSR.CS.ATTEMPS;3G.CSSR.PS.ATTEMPS;3G.RAB.DROP.PS.ATTEMPS;3G.INTER.ATTEMPS;3G.TO.2G.ATTEMPS;3G.HO.ATTEMPS
20250604;7;CAN5868;CANX5868F2A;0,00;100,00;99,81;4,59;100,00;N/A;N/A;2.049,63;104,94;-106,75;80 ;1.076,00;12.261,00;2.332 ;129 ;451 ;1 ;0 ;100,00;1.020 ;2,00;5 ;1.511 ;916,00;0,00;0,00;29,00
20250604;7;CAN5870;CANX5870F1A;0,00;100,00;100,00;1,73;100,00;N/A;N/A;819,03;64,40;-107,00;683 ;6.555,00;5.571,00;168 ;3 ;14 ;4 ;0 ;100,00;803 ;2,00;3 ;1.038 ;693,00;0,00;0,00;39,00
20250604;7;CAN5870;CANX5870F2A;N/A;100,00;99,61;3,36;100,00;N/A;N/A;467,52;49,65;-106,25;361 ;1.684,00;83,00;0 ;3 ;933 ;0 ;0 ;100,00;1.360 ;0,00;2 ;351 ;268,00;0,00;0,00;19,00
20250604;7;CAN5870;CANX5870F3A;0,00;100,00;99,44;0,76;100,00;N/A;N/A;950,00;64,04;-106,50;657 ;1.984,00;158,00;83 ;431 ;4.544 ;0 ;0 ;100,00;2.046 ;1,00;2 ;809 ;527,00;0,00;0,00;66,00
20250604;7;CAN5872;CANX5872F1A;0,00;100,00;99,82;1,90;100,00;N/A;N/A;1.135,31;93,60;-103,50;7.731 ;7.688,00;4.734,00;4.630 ;3.566 ;8 ;0 ;20 ;100,00;932 ;15,00;33 ;2.253 ;1.318,00;0,00;0,00;223,00
20250604;7;CAN5872;CANX5872F2A;0,00;100,00;99,46;6,99;100,00;N/A;N/A;1.185,11;63,41;-104,00;4.861 ;440,00;82,00;23.883 ;15.700 ;3.063 ;0 ;0 ;100,00;1.589 ;20,00;34 ;4.605 ;2.589,00;0,00;0,00;302,00
20250604;7;CAN5872;CANX5872F3A;0,00;100,00;99,77;4,46;100,00;N/A;N/A;2.053,81;57,49;-105,06;7.255 ;8.545,00;667,00;2.285 ;1.440 ;251 ;0 ;0 ;100,00;817 ;4,00;7 ;1.216 ;785,00;0,00;0,00;25,00
20250604;8;CAN5040;CANX5040F1A;0,00;100,00;98,65;4,57;100,00;N/A;N/A;1.984,16;187,48;0,00;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;100,00;;4,00;6 ;774 ;372,00;0,00;0,00;91,00
20250604;8;CAN5040;CANX5040F2A;0,00;100,00;98,92;1,39;100,00;N/A;N/A;2.707,11;111,92;0,00;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;100,00;;10,00;14 ;1.429 ;502,00;0,00;0,00;81,00
20250604;8;CAN5100;CANX5100F1A;0,00;100,00;100,00;3,85;100,00;N/A;N/A;353,49;53,66;-106,79;202 ;1.008,00;0,00;32 ;0 ;0 ;113 ;54 ;100,00;1.275 ;4,00;4 ;388 ;208,00;0,00;0,00;32,00
20250604;8;CAN5100;CANX5100F2A;0,00;100,00;100,00;1,28;100,00;N/A;N/A;5.677,59;125,98;-106,56;1.190 ;4.106,00;2.770,00;2.142 ;379 ;51 ;341 ;0 ;100,00;953 ;2,00;5 ;923 ;545,00;0,00;0,00;80,00
20250604;8;CAN5100;CANX5100F3A;0,00;100,00;98,90;8,62;100,00;N/A;N/A;863,08;66,42;-104,26;5.519 ;608,00;52,00;134 ;1.221 ;779 ;334 ;0 ;100,00;1.069 ;12,00;29 ;676 ;325,00;0,00;0,00;111,00
20250604;8;CAN5101;CANX5101F1A;0,00;100,00;98,83;2,40;100,00;N/A;N/A;922,69;74,28;-106,75;0 ;4,00;9,00;1.485 ;2.981 ;0 ;467 ;36 ;100,00;1.918 ;9,00;19 ;576 ;333,00;0,00;0,00;38,00
20250604;8;CAN5101;CANX5101F2A;0,00;100,00;99,77;1,21;100,00;N/A;N/A;1.596,08;117,00;-106,75;20 ;22,00;461,00;6.116 ;23.320 ;906 ;51 ;0 ;100,00;1.749 ;7,00;13 ;3.243 ;1.895,00;0,00;0,00;8,00
20250604;8;CAN5101;CANX5101F3A;0,00;100,00;100,00;1,07;100,00;N/A;N/A;1.399,77;105,50;-106,73;2 ;9,00;495,00;2.845 ;319 ;5 ;74 ;4 ;100,00;1.384 ;6,00;11 ;739 ;373,00;0,00;0,00;29,00
20250604;8;CAN5102;CANX5102B1A;N/A;100,00;100,00;0,00;100,00;100,00;N/A;1.212,23;105,59;-107,50;0 ;2,00;938,00;5.962 ;377 ;88 ;355 ;0 ;N/A;1.530 ;0,00;3 ;485 ;239,00;1,00;0,00;3,00
20250604;8;CAN5102;CANX5102B2A;0,00;100,00;100,00;0,49;100,00;N/A;N/A;2.759,72;344,10;-107,25;0 ;28,00;551,00;2.840 ;4.964 ;6.383 ;222 ;0 ;100,00;2.242 ;4,00;7 ;1.476 ;1.018,00;0,00;0,00;4,00
20250604;8;CAN5102;CANX5102B3A;0,00;100,00;100,00;0,68;100,00;100,00;N/A;4.924,88;483,75;-107,00;0 ;97,00;1.160,00;8.913 ;5.968 ;76 ;5 ;0 ;100,00;1.557 ;7,00;9 ;1.495 ;877,00;1,00;0,00;16,00
20250604;8;CAN5102;CANX5102B4A;N/A;N/A;99,38;1,74;N/A;N/A;N/A;934,82;385,13;-107,25;0 ;92,00;32,00;1.389 ;525 ;678 ;28 ;5 ;N/A;2.024 ;0,00;0 ;269 ;172,00;0,00;0,00;0,00
20250604;8;CAN5102;CANX5102F1A;5,56;100,00;98,95;4,15;100,00;N/A;N/A;870,89;63,79;-105,75;0 ;208,00;1.496,00;5.996 ;6.620 ;537 ;3.559 ;3 ;100,00;2.107 ;18,00;38 ;1.871 ;772,00;0,00;0,00;113,00
20250604;8;CAN5102;CANX5102F2A;0,00;100,00;98,91;4,73;100,00;N/A;N/A;847,30;70,36;-106,25;0 ;71,00;618,00;15.247 ;28.263 ;9.539 ;1.021 ;0 ;100,00;1.997 ;56,00;101 ;6.087 ;3.299,00;0,00;0,00;1.302,00
20250604;8;CAN5102;CANX5102F3A;0,00;100,00;99,67;2,10;98,83;N/A;N/A;1.647,35;89,41;-105,25;0 ;2.329,00;3.519,00;28.927 ;8.569 ;2.911 ;42 ;0 ;100,00;1.486 ;69,00;117 ;4.410 ;2.524,00;0,00;0,00;940,00
20250604;8;CAN5102;CANX5102F4A;0,00;100,00;99,56;0,97;100,00;N/A;N/A;1.718,30;102,09;-106,00;0 ;36,00;724,00;5.371 ;5.389 ;894 ;0 ;21 ;100,00;1.841 ;25,00;42 ;1.325 ;724,00;0,00;0,00;126,00
20250604;8;CAN5103;CANX5103F1A;0,00;100,00;98,67;0,71;100,00;N/A;N/A;2.725,93;291,54;-106,66;3.830 ;4.154,00;354,00;122 ;0 ;0 ;0 ;0 ;100,00;613 ;5,00;8 ;877 ;563,00;0,00;0,00;52,00
20250604;8;CAN5103;CANX5103F2A;0,00;100,00;98,84;5,01;100,00;N/A;N/A;845,08;88,97;-106,33;2.737 ;4.378,00;1.283,00;147 ;0 ;26 ;70 ;58 ;100,00;752 ;11,00;21 ;899 ;539,00;0,00;0,00;134,00
