Dia;HORA.;SITE;Week;5G_GCELDA;5G_CSSR_DATA;5G_DCR_DATA  (triggered by sgNB);5G_DCR_DATA  (including triggered by MeNB);5G Intra HO SuccRate;5G Inter RAT HO SuccRate;Tput DL 5G User;Tput UL 5G User;5G_MIMO Performance;5G Avg Reported CQI;5G PRB Use;UL Average Interference Noise(dBm);5G.DCR.ATTEMPS;5G.CSSR.ATTEMPS;5G.INTER.ATTEMPS;5G.INTRA.ATTEMPS;TP1 (0.0 - 0.3 Km);TP2 (0.3 - 0.7 Km);TP3 (0.7 - 1.1 Km);TP4 (1.1 - 2.2 Km);TP5 (2.2 - 3.6 Km);TP6 (3.6 - 6.2 Km);TP7 (6.2 - 14.5 Km);TP8 (>14.5 Km);AVERAGE PRB LOAD DL: E5GPRBDL003: Num_DL_PRBs_Disp;N.PRB.DL.Used.Avg;5G_QF MIMO (Rank2)(%);5G_QF MIMO (Rank4)(%)
20250602;02:00:00;CAN5113;202523;CANX5113P3A;97,51;3,45;35,05;100,00;100,00;144,66;0,08;2,01;10,53;3,05;-103,24;1.535,00;1.568,00;15,00;48,00;310,00;144,00;5.619 ;751 ;295 ;193 ;22,00;22,00;20.442.251.466,00;624.052.392,00;88 ;9 
20250602;02:00:00;CAN5113;202523;CANX5113Q1A;100,00;0,00;0,00;N/A;N/A;N/A;N/A;1,00;6,00;4,42;-119,69;1,00;1,00;0,00;0,00;6,00;96,00;264 ;407 ;243 ;68 ;0,00;0,00;1.160.314.412,00;51.255.345,00;0 ;0 
20250602;02:00:00;CAN5113;202523;CANX5113Q2A;99,67;1,15;5,84;100,00;98,31;7,58;0,47;1,58;10,03;17,54;-115,57;959,00;901,00;59,00;2,00;1.072,00;308,00;673 ;414 ;147 ;60 ;0,00;0,00;1.011.700.640,00;177.481.628,00;54 ;0 
20250602;02:00:00;CAN5113;202523;CANX5113Q3A;100,00;0,75;2,74;100,00;100,00;4,11;0,12;1,15;9,30;8,29;-118,79;401,00;375,00;25,00;3,00;158,00;40,00;453 ;18 ;11 ;6 ;0,00;0,00;1.074.789.460,00;89.078.274,00;14 ;0 
20250602;02:00:00;CAN5115;202523;CANX5115Q1A;100,00;0,89;1,55;100,00;100,00;6,99;2,62;1,45;10,67;22,04;-119,80;901,00;856,00;30,00;20,00;939,00;63,00;75 ;34 ;13 ;5 ;0,00;0,00;1.306.226.918,00;287.860.874,00;47 ;0 
20250602;02:00:00;CAN5115;202523;CANX5115Q2A;72,87;1,19;4,05;100,00;100,00;4,02;7,05;1,46;10,73;18,54;-117,92;420,00;516,00;19,00;24,00;302,00;230,00;246 ;17 ;19 ;8 ;0,00;0,00;1.297.619.650,00;240.600.338,00;60 ;0 
20250602;02:00:00;CAN5115;202523;CANX5115Q3A;99,60;0,00;0,73;100,00;100,00;13,79;3,90;1,87;10,37;25,23;-118,10;547,00;498,00;41,00;1,00;82,00;570,00;601 ;23 ;10 ;7 ;0,00;0,00;1.151.067.860,00;290.377.355,00;85 ;0 
20250602;02:00:00;CAN5115;202523;CANX5115Q4A;100,00;0,00;21,21;100,00;100,00;17,50;17,99;1,65;12,07;6,99;-118,99;33,00;32,00;1,00;8,00;31,00;14,00;24 ;54 ;59 ;12 ;0,00;0,00;1.186.238.222,00;82.951.044,00;36 ;0 
20250602;02:00:00;CAN5868;202523;CANX5868Q1A;90,63;0,36;1,25;100,00;100,00;4,98;14,59;1,31;9,95;9,19;-117,92;561,00;608,00;2,00;19,00;632,00;170,00;215 ;267 ;89 ;6 ;0,00;0,00;802.565.006,00;73.766.632,00;55 ;0 
20250602;02:00:00;CAN5868;202523;CANX5868Q2A;99,75;1,30;2,27;100,00;96,77;5,92;1,05;1,29;10,80;41,49;-118,46;1.234,00;1.180,00;31,00;11,00;1.441,00;160,00;196 ;118 ;12 ;10 ;0,00;0,00;938.226.126,00;389.252.047,00;41 ;0 
20250602;02:00:00;CAN5872;202523;CANX5872P1A;100,00;5,30;24,40;100,00;100,00;178,97;0,34;1,90;12,00;3,06;-108,98;1.660,00;1.634,00;18,00;22,00;632,00;118,00;516 ;1.178 ;3.049 ;2.938 ;1.148,00;1.148,00;20.442.254.196,00;625.785.404,00;86 ;10 
20250602;02:00:00;CAN5872;202523;CANX5872P2A;99,68;6,11;40,73;100,00;100,00;159,17;1,54;1,75;10,01;4,97;-116,52;1.866,00;1.878,00;1,00;76,00;754,00;535,00;3.326 ;10.789 ;1.537 ;1.208 ;457,00;457,00;20.442.254.196,00;1.015.504.671,00;83 ;1 
20250602;02:00:00;CAN5872;202523;CANX5872P3A;100,00;3,65;32,03;100,00;N/A;196,62;0,71;1,87;11,99;5,29;-117,30;1.124,00;1.123,00;0,00;47,00;2.470,00;222,00;685 ;214 ;2.296 ;2.032 ;1.026,00;1.026,00;20.442.254.196,00;1.080.486.394,00;84 ;2 
20250602;02:00:00;CAN5872;202523;CANX5872Q1A;100,00;1,12;3,92;100,00;100,00;4,21;0,86;1,11;8,19;10,73;-116,39;357,00;331,00;28,00;11,00;136,00;382,00;452 ;60 ;48 ;32 ;0,00;0,00;1.294.478.168,00;138.925.686,00;37 ;0 
20250602;02:00:00;CAN5872;202523;CANX5872Q2A;100,00;0,14;2,99;100,00;100,00;4,13;0,20;1,24;8,79;21,80;-117,45;737,00;691,00;48,00;32,00;256,00;677,00;1.018 ;16 ;21 ;12 ;0,00;0,00;813.872.616,00;177.421.463,00;32 ;0 
20250602;02:00:00;CAN5872;202523;CANX5872Q3A;100,00;0,66;1,81;100,00;100,00;6,78;1,30;1,54;8,86;18,91;-115,51;608,00;575,00;33,00;17,00;266,00;580,00;610 ;16 ;5 ;2 ;0,00;0,00;891.545.504,00;168.609.129,00;51 ;0 
20250602;03:00:00;CAN5100;202523;CANX5100Q1A;100,00;1,25;4,17;100,00;N/A;21,36;13,58;1,97;14,20;4,47;-119,45;240,00;239,00;0,00;4,00;437,00;120,00;142 ;20 ;12 ;5 ;0,00;0,00;1.127.766.472,00;50.417.907,00;97 ;0 
20250602;03:00:00;CAN5100;202523;CANX5100Q2A;100,00;0,19;0,93;100,00;100,00;12,82;7,28;1,67;11,87;10,22;-118,90;539,00;509,00;29,00;3,00;576,00;8,00;18 ;16 ;13 ;4 ;0,00;0,00;1.229.160.920,00;125.649.881,00;80 ;0 
20250602;03:00:00;CAN5100;202523;CANX5100Q3A;100,00;0,33;2,33;100,00;N/A;18,09;6,21;1,50;11,48;9,11;-112,79;300,00;300,00;0,00;6,00;282,00;110,00;135 ;34 ;16 ;10 ;0,00;0,00;1.147.968.752,00;104.637.321,00;65 ;0 
20250602;03:00:00;CAN5101;202523;CANX5101Q1A;100,00;8,29;65,47;100,00;100,00;4,77;6,54;1,53;8,72;47,90;-119,31;362,00;253,00;10,00;3,00;281,00;247,00;764 ;1.479 ;0 ;0 ;0,00;0,00;1.668.194.834,00;799.123.115,00;53 ;0 
20250602;03:00:00;CAN5101;202523;CANX5101Q2A;100,00;19,15;45,86;100,00;N/A;15,28;4,12;1,81;11,43;6,70;-116,47;423,00;518,00;0,00;97,00;122,00;2.526,00;3.369 ;379 ;1 ;0 ;0,00;0,00;929.677.840,00;62.276.562,00;71 ;0 
20250602;03:00:00;CAN5101;202523;CANX5101Q3A;75,30;2,83;11,05;N/A;N/A;13,66;5,20;1,87;10,77;11,00;-116,25;706,00;931,00;0,00;0,00;584,00;3,00;27 ;910 ;18 ;0 ;0,00;0,00;1.055.744.870,00;116.184.130,00;86 ;0 
20250602;03:00:00;CAN5102;202523;CANX5102Q1A;99,04;4,31;5,23;100,00;100,00;5,81;5,73;1,43;9,71;19,93;-118,21;650,00;624,00;63,00;53,00;577,00;564,00;737 ;178 ;100 ;57 ;0,00;0,00;1.186.314.564,00;236.474.259,00;51 ;0 
20250602;03:00:00;CAN5102;202523;CANX5102Q2A;89,95;1,08;8,09;100,00;100,00;1,91;4,74;1,34;8,74;31,13;-117,41;4.241,00;4.468,00;63,00;92,00;2.643,00;3.983,00;4.644 ;104 ;9 ;3 ;0,00;0,00;1.342.822.214,00;418.042.207,00;28 ;0 
20250602;03:00:00;CAN5102;202523;CANX5102Q3A;98,00;0,24;0,91;100,00;100,00;2,17;1,54;1,29;8,60;33,50;-118,44;3.304,00;3.392,00;65,00;200,00;2.244,00;1.794,00;1.864 ;11 ;45 ;40 ;0,00;0,00;1.056.167.400,00;353.832.375,00;37 ;0 
20250602;03:00:00;CAN5102;202523;CANX5102Q4A;100,00;1,67;3,35;100,00;N/A;4,71;5,20;1,13;7,50;19,40;-119,18;239,00;231,00;0,00;10,00;63,00;145,00;284 ;11 ;12 ;6 ;0,00;0,00;1.317.189.592,00;255.581.900,00;34 ;0 
20250602;03:00:00;CAN5103;202523;CANX5103Q1A;99,20;0,00;1,30;N/A;100,00;12,80;16,06;1,70;11,90;10,77;-117,68;385,00;377,00;6,00;0,00;405,00;4,00;18 ;22 ;7 ;4 ;0,00;0,00;1.132.666.884,00;122.042.380,00;78 ;0 
20250602;03:00:00;CAN5103;202523;CANX5103Q2A;100,00;0,14;0,28;N/A;100,00;14,18;10,93;1,65;12,34;12,63;-117,50;1.431,00;1.414,00;25,00;0,00;1.515,00;51,00;77 ;121 ;16 ;9 ;0,00;0,00;1.166.648.512,00;147.348.684,00;85 ;0 
20250602;03:00:00;CAN5104;202523;CANX5104Q1A;100,00;2,29;5,05;100,00;N/A;10,15;11,97;1,22;11,81;3,11;-119,83;218,00;219,00;0,00;9,00;163,00;48,00;101 ;43 ;8 ;6 ;0,00;0,00;1.103.005.886,00;34.280.725,00;16 ;0 
20250602;03:00:00;CAN5104;202523;CANX5104Q2A;100,00;0,00;0,00;N/A;100,00;10,16;4,60;1,33;9,80;3,24;-118,95;36,00;31,00;4,00;0,00;5,00;38,00;48 ;19 ;7 ;5 ;0,00;0,00;1.083.919.580,00;35.077.043,00;47 ;0 
20250602;03:00:00;CAN5104;202523;CANX5104Q3A;100,00;0,49;3,41;100,00;N/A;8,87;6,96;1,32;11,38;3,32;-120,08;205,00;198,00;0,00;7,00;184,00;17,00;56 ;19 ;8 ;3 ;0,00;0,00;1.000.483.514,00;33.174.494,00;7 ;0 
20250602;03:00:00;CAN5105;202523;CANX5105Q1A;99,85;1,02;6,41;100,00;100,00;19,03;0,39;1,84;12,86;10,36;-119,52;686,00;682,00;25,00;3,00;435,00;138,00;1.070 ;177 ;75 ;65 ;0,00;0,00;1.172.291.698,00;121.505.279,00;79 ;0 
20250602;03:00:00;CAN5105;202523;CANX5105Q2A;100,00;0,20;1,42;N/A;100,00;16,78;2,17;1,55;11,54;17,66;-119,60;493,00;478,00;10,00;0,00;584,00;6,00;21 ;25 ;10 ;7 ;0,00;0,00;1.215.673.302,00;214.651.182,00;59 ;0 
20250602;03:00:00;CAN5113;202523;CANX5113P1A;100,00;0,00;0,00;N/A;N/A;N/A;N/A;1,00;7,04;0,26;-114,61;1,00;1,00;0,00;0,00;2,00;6,00;25 ;11 ;14 ;9 ;2,00;2,00;20.442.250.374,00;53.097.095,00;0 ;0 
20250602;03:00:00;CAN5113;202523;CANX5113P2A;99,79;2,13;26,91;100,00;68,42;270,95;0,25;1,92;12,20;1,81;-114,32;940,00;955,00;19,00;18,00;217,00;224,00;2.285 ;535 ;238 ;219 ;9,00;9,00;20.442.250.374,00;369.916.720,00;89 ;3 
20250602;03:00:00;CAN5113;202523;CANX5113P3A;100,00;2,04;33,55;100,00;100,00;87,61;0,21;1,98;10,26;3,36;-103,88;1.079,00;1.077,00;4,00;10,00;187,00;96,00;3.691 ;668 ;242 ;153 ;12,00;12,00;20.442.250.374,00;687.610.565,00;88 ;7 
20250602;03:00:00;CAN5113;202523;CANX5113Q1A;100,00;0,00;0,00;100,00;N/A;N/A;N/A;1,04;13,31;4,42;-119,87;2,00;1,00;0,00;2,00;9,00;86,00;311 ;469 ;241 ;72 ;1,00;1,00;1.161.350.254,00;51.306.786,00;4 ;0 
20250602;03:00:00;CAN5113;202523;CANX5113Q2A;99,86;0,28;3,80;100,00;100,00;8,52;2,11;1,29;9,07;9,67;-117,71;711,00;693,00;46,00;4,00;1.624,00;177,00;1.607 ;1.877 ;143 ;81 ;0,00;0,00;932.821.126,00;90.182.510,00;39 ;0 
20250602;03:00:00;CAN5113;202523;CANX5113Q3A;100,00;2,28;7,98;100,00;100,00;7,45;0,03;1,04;10,04;8,90;-119,10;351,00;323,00;18,00;1,00;177,00;89,00;428 ;25 ;8 ;5 ;0,00;0,00;1.022.997.660,00;91.097.382,00;12 ;0 
20250602;03:00:00;CAN5115;202523;CANX5115Q1A;99,89;0,32;1,28;100,00;100,00;11,52;3,36;1,63;12,17;12,62;-120,14;935,00;904,00;24,00;3,00;1.017,00;19,00;42 ;30 ;17 ;6 ;0,00;0,00;1.198.288.056,00;151.235.375,00;64 ;0 
20250602;03:00:00;CAN5115;202523;CANX5115Q2A;82,16;0,00;0,23;100,00;100,00;5,21;10,21;1,64;10,15;9,03;-118,45;440,00;527,00;5,00;2,00;200,00;272,00;293 ;22 ;19 ;15 ;0,00;0,00;1.251.461.250,00;112.993.294,00;74 ;0 
20250602;03:00:00;CAN5115;202523;CANX5115Q3A;100,00;0,00;0,48;100,00;100,00;21,61;3,10;1,96;11,58;17,18;-118,34;421,00;404,00;32,00;2,00;49,00;405,00;461 ;17 ;7 ;1 ;0,00;0,00;1.212.360.706,00;208.309.833,00;93 ;0 
20250602;03:00:00;CAN5115;202523;CANX5115Q4A;100,00;0,00;14,29;100,00;N/A;3,43;1,87;1,86;9,56;4,57;-119,31;7,00;8,00;0,00;2,00;14,00;6,00;14 ;19 ;5 ;2 ;0,00;0,00;1.157.965.582,00;52.916.410,00;67 ;0 
20250602;03:00:00;CAN5868;202523;CANX5868Q1A;77,14;0,51;0,51;100,00;100,00;6,59;8,25;1,40;10,89;9,09;-118,91;587,00;761,00;2,00;4,00;582,00;184,00;214 ;142 ;25 ;22 ;0,00;0,00;1.046.192.394,00;95.066.365,00;59 ;0 
20250602;03:00:00;CAN5868;202523;CANX5868Q2A;99,93;1,04;2,63;100,00;100,00;8,87;0,42;1,45;11,12;28,55;-119,17;1.446,00;1.442,00;12,00;3,00;1.521,00;65,00;81 ;16 ;7 ;4 ;0,00;0,00;1.145.367.856,00;327.004.585,00;53 ;0 
20250602;03:00:00;CAN5872;202523;CANX5872P1A;100,00;1,85;14,54;100,00;100,00;250,57;0,89;2,04;12,27;2,55;-112,26;1.458,00;1.459,00;14,00;50,00;616,00;290,00;895 ;1.163 ;1.763 ;1.617 ;888,00;888,00;20.442.247.644,00;521.204.265,00;89 ;9 
20250602;03:00:00;CAN5872;202523;CANX5872P2A;99,80;7,64;34,95;100,00;N/A;188,66;2,78;1,89;11,04;2,77;-116,99;1.977,00;1.976,00;0,00;59,00;878,00;494,00;3.775 ;2.589 ;2.131 ;1.796 ;1.002,00;1.002,00;20.442.247.644,00;566.493.605,00;88 ;14 
20250602;03:00:00;CAN5872;202523;CANX5872P3A;99,79;4,51;33,96;100,00;N/A;206,68;0,98;1,97;12,01;3,10;-117,44;954,00;951,00;0,00;16,00;2.516,00;151,00;399 ;381 ;1.583 ;1.305 ;607,00;607,00;20.442.247.644,00;634.681.443,00;83 ;10 
20250602;03:00:00;CAN5872;202523;CANX5872Q1A;99,32;1,64;4,59;100,00;100,00;3,47;1,60;1,04;7,92;11,99;-117,01;305,00;295,00;58,00;3,00;118,00;380,00;418 ;50 ;47 ;26 ;0,00;0,00;1.244.221.526,00;149.180.818,00;30 ;0 
20250602;03:00:00;CAN5872;202523;CANX5872Q2A;100,00;0,66;2,90;100,00;100,00;4,53;0,09;1,52;7,80;15,32;-117,93;758,00;740,00;32,00;7,00;236,00;795,00;973 ;26 ;13 ;6 ;0,00;0,00;984.507.504,00;150.861.405,00;51 ;0 
20250602;03:00:00;CAN5872;202523;CANX5872Q3A;99,79;0,20;0,20;100,00;100,00;5,38;0,69;1,50;9,57;20,01;-116,31;497,00;475,00;16,00;3,00;182,00;346,00;435 ;16 ;10 ;4 ;0,00;0,00;581.396.468,00;116.359.979,00;40 ;0 
20250602;04:00:00;CAN5100;202523;CANX5100Q1A;100,00;1,18;4,14;N/A;N/A;20,35;24,74;1,99;13,24;2,84;-119,44;169,00;168,00;0,00;0,00;310,00;102,00;120 ;25 ;10 ;4 ;0,00;0,00;1.111.363.562,00;31.512.731,00;98 ;0 
20250602;04:00:00;CAN5100;202523;CANX5100Q2A;100,00;0,00;0,19;100,00;100,00;10,68;6,13;1,67;12,57;6,54;-119,10;527,00;518,00;9,00;1,00;538,00;6,00;23 ;19 ;8 ;4 ;0,00;0,00;1.283.008.906,00;83.928.854,00;73 ;0 
20250602;04:00:00;CAN5100;202523;CANX5100Q3A;100,00;0,00;4,48;100,00;N/A;21,73;6,82;1,26;13,34;9,88;-112,22;223,00;222,00;0,00;1,00;323,00;48,00;104 ;53 ;11 ;4 ;0,00;0,00;1.162.895.420,00;114.836.163,00;49 ;0 
20250602;04:00:00;CAN5101;202523;CANX5101Q1A;100,00;17,11;62,28;100,00;100,00;6,19;5,81;1,61;9,90;17,19;-118,13;228,00;172,00;6,00;1,00;120,00;246,00;974 ;726 ;2 ;0 ;0,00;0,00;1.259.390.232,00;216.539.075,00;51 ;0 
20250602;04:00:00;CAN5101;202523;CANX5101Q2A;100,00;9,11;35,16;100,00;N/A;11,82;12,81;1,99;11,22;30,58;-119,16;384,00;432,00;0,00;48,00;143,00;1.972,00;2.510 ;345 ;2 ;0 ;0,00;0,00;1.355.833.482,00;414.577.334,00;97 ;0 
20250602;04:00:00;CAN5101;202523;CANX5101Q3A;100,00;0,86;5,58;100,00;100,00;16,29;12,47;1,94;11,39;9,24;-116,75;466,00;462,00;4,00;1,00;348,00;34,00;181 ;484 ;1 ;0 ;0,00;0,00;1.122.865.984,00;103.715.297,00;93 ;0 
20250602;04:00:00;CAN5102;202523;CANX5102Q1A;98,81;0,90;2,71;100,00;100,00;7,57;9,37;1,46;9,54;16,71;-118,70;332,00;336,00;27,00;38,00;302,00;198,00;261 ;47 ;29 ;13 ;0,00;0,00;1.258.927.306,00;210.377.862,00;52 ;0 
20250602;04:00:00;CAN5102;202523;CANX5102Q2A;83,95;0,26;2,87;100,00;100,00;2,55;2,57;1,21;10,11;34,69;-117,65;3.522,00;4.063,00;47,00;44,00;1.054,00;3.768,00;4.168 ;78 ;6 ;2 ;0,00;0,00;1.219.255.722,00;422.978.588,00;31 ;0 
20250602;04:00:00;CAN5102;202523;CANX5102Q3A;99,80;0,29;0,87;100,00;100,00;5,43;3,53;1,55;9,59;26,27;-118,85;4.497,00;4.484,00;34,00;62,00;1.636,00;3.452,00;3.491 ;20 ;17 ;13 ;0,00;0,00;980.280.512,00;257.495.937,00;53 ;0 
20250602;04:00:00;CAN5102;202523;CANX5102Q4A;100,00;0,00;0,48;100,00;N/A;5,96;6,38;1,74;7,40;7,36;-119,34;208,00;207,00;0,00;2,00;29,00;36,00;217 ;27 ;14 ;4 ;0,00;0,00;1.203.289.190,00;88.544.045,00;68 ;0 
20250602;04:00:00;CAN5103;202523;CANX5103Q1A;100,00;0,00;1,08;100,00;100,00;22,25;7,84;1,96;13,94;5,52;-119,04;462,00;460,00;1,00;1,00;479,00;4,00;20 ;26 ;11 ;4 ;0,00;0,00;1.142.852.892,00;63.059.153,00;97 ;0 
20250602;04:00:00;CAN5103;202523;CANX5103Q2A;100,00;0,08;0,47;N/A;100,00;11,94;11,25;1,76;12,58;13,38;-115,00;1.277,00;1.263,00;11,00;0,00;1.326,00;47,00;71 ;90 ;15 ;10 ;0,00;0,00;1.183.928.208,00;158.363.479,00;90 ;0 
20250602;04:00:00;CAN5104;202523;CANX5104Q1A;100,00;0,56;5,08;100,00;N/A;9,13;13,97;1,07;11,08;2,30;-119,95;177,00;177,00;0,00;3,00;107,00;31,00;93 ;39 ;6 ;4 ;0,00;0,00;1.107.993.116,00;25.526.005,00;7 ;0 
20250602;04:00:00;CAN5104;202523;CANX5104Q2A;100,00;3,57;3,57;100,00;100,00;12,43;2,73;1,86;10,43;1,64;-118,97;28,00;29,00;2,00;2,00;9,00;35,00;47 ;14 ;8 ;4 ;0,00;0,00;1.100.244.192,00;18.013.549,00;68 ;0 
20250602;04:00:00;CAN5104;202523;CANX5104Q3A;100,00;0,00;1,96;100,00;100,00;9,95;7,97;1,08;12,35;2,19;-120,02;204,00;199,00;2,00;5,00;175,00;22,00;56 ;13 ;11 ;4 ;0,00;0,00;1.104.322.306,00;24.221.081,00;5 ;0 
20250602;04:00:00;CAN5105;202523;CANX5105Q1A;100,00;0,19;3,31;N/A;100,00;10,62;0,88;1,56;11,70;9,63;-119,82;513,00;498,00;15,00;0,00;299,00;143,00;516 ;80 ;52 ;41 ;0,00;0,00;1.141.392.804,00;109.912.415,00;65 ;0 
20250602;04:00:00;CAN5105;202523;CANX5105Q2A;100,00;0,00;0,28;N/A;100,00;21,15;17,40;1,77;12,16;12,13;-120,28;355,00;349,00;4,00;0,00;366,00;3,00;14 ;19 ;12 ;6 ;0,00;0,00;1.129.266.010,00;137.021.159,00;84 ;0 
20250602;04:00:00;CAN5113;202523;CANX5113P1A;100,00;0,00;14,29;100,00;N/A;304,78;N/A;3,79;12,85;0,47;-114,90;14,00;11,00;0,00;1,00;25,00;10,00;21 ;14 ;19 ;14 ;8,00;8,00;20.442.250.374,00;95.387.851,00;100 ;83 
20250602;04:00:00;CAN5113;202523;CANX5113P2A;99,90;2,76;25,35;100,00;100,00;301,71;0,34;2,05;12,85;2,33;-114,81;1.014,00;1.021,00;4,00;21,00;51,00;257,00;2.549 ;522 ;172 ;168 ;17,00;17,00;20.442.250.374,00;476.275.181,00;89 ;4 
20250602;04:00:00;CAN5113;202523;CANX5113P3A;100,00;3,03;33,82;100,00;100,00;159,18;0,15;1,64;8,83;1,75;-108,31;760,00;760,00;5,00;16,00;126,00;92,00;2.838 ;363 ;163 ;93 ;3,00;3,00;20.442.250.374,00;357.432.518,00;66 ;2 
20250602;04:00:00;CAN5113;202523;CANX5113Q1A;100,00;0,00;0,00;N/A;N/A;27,01;20,50;1,95;14,96;4,75;-119,95;3,00;3,00;0,00;0,00;7,00;77,00;325 ;477 ;242 ;80 ;0,00;0,00;1.165.014.548,00;55.383.782,00;97 ;0 
20250602;04:00:00;CAN5113;202523;CANX5113Q2A;100,00;1,05;3,03;100,00;96,43;22,70;0,29;1,35;9,81;8,77;-118,53;760,00;749,00;28,00;2,00;744,00;142,00;700 ;454 ;195 ;149 ;0,00;0,00;962.953.660,00;84.473.092,00;40 ;0 
20250602;04:00:00;CAN5113;202523;CANX5113Q3A;100,00;1,08;5,38;N/A;100,00;10,44;1,36;1,09;10,83;8,95;-119,35;279,00;260,00;12,00;0,00;63,00;47,00;297 ;42 ;22 ;8 ;0,00;0,00;1.150.751.472,00;102.994.332,00;8 ;0 
20250602;04:00:00;CAN5115;202523;CANX5115Q1A;100,00;0,12;1,46;100,00;100,00;17,08;4,07;1,75;11,36;8,48;-120,19;824,00;807,00;11,00;2,00;893,00;7,00;56 ;36 ;21 ;8 ;0,00;0,00;1.114.038.568,00;94.485.895,00;65 ;0 
20250602;04:00:00;CAN5115;202523;CANX5115Q2A;99,79;0,41;2,86;100,00;100,00;10,11;2,17;1,73;10,30;7,34;-118,87;489,00;486,00;6,00;2,00;354,00;267,00;286 ;10 ;24 ;21 ;0,00;0,00;1.097.374.868,00;80.496.225,00;86 ;0 
20250602;04:00:00;CAN5115;202523;CANX5115Q3A;100,00;0,00;0,00;100,00;100,00;10,52;9,95;1,52;10,00;5,41;-118,95;404,00;393,00;8,00;2,00;126,00;291,00;333 ;15 ;6 ;4 ;0,00;0,00;1.156.202.062,00;62.580.242,00;81 ;0 
20250602;04:00:00;CAN5115;202523;CANX5115Q4A;100,00;0,00;12,50;100,00;N/A;16,59;11,48;1,97;11,53;4,47;-120,03;8,00;7,00;0,00;1,00;9,00;9,00;26 ;16 ;8 ;1 ;0,00;0,00;1.159.857.050,00;51.899.492,00;91 ;0 
20250602;04:00:00;CAN5868;202523;CANX5868Q1A;83,18;0,18;0,55;100,00;100,00;10,90;8,77;1,69;11,81;6,95;-119,21;543,00;636,00;10,00;9,00;538,00;133,00;164 ;123 ;14 ;5 ;0,00;0,00;1.113.747.896,00;77.461.028,00;80 ;0 
20250602;04:00:00;CAN5868;202523;CANX5868Q2A;100,00;0,07;3,36;100,00;90,00;13,62;0,60;1,85;11,32;13,60;-119,28;1.490,00;1.468,00;10,00;8,00;1.632,00;47,00;57 ;15 ;20 ;12 ;0,00;0,00;1.083.208.068,00;147.272.649,00;76 ;0 
20250602;04:00:00;CAN5872;202523;CANX5872P1A;100,00;1,43;28,23;100,00;100,00;207,17;0,34;2,03;11,65;4,46;-114,13;1.612,00;1.610,00;12,00;40,00;688,00;166,00;774 ;925 ;3.701 ;3.411 ;2.429,00;2.429,00;20.442.250.374,00;910.932.789,00;88 ;10 
20250602;04:00:00;CAN5872;202523;CANX5872P2A;99,64;4,27;33,94;100,00;100,00;171,39;0,19;1,92;10,76;2,09;-117,27;1.965,00;1.959,00;1,00;41,00;851,00;434,00;3.957 ;2.322 ;1.788 ;1.475 ;935,00;935,00;20.442.250.374,00;427.042.939,00;89 ;14 
20250602;04:00:00;CAN5872;202523;CANX5872P3A;100,00;1,60;14,73;100,00;N/A;93,10;0,46;1,84;12,48;1,87;-117,49;876,00;892,00;0,00;19,00;1.786,00;91,00;251 ;235 ;840 ;433 ;123,00;123,00;20.442.250.374,00;381.333.173,00;87 ;11 
20250602;04:00:00;CAN5872;202523;CANX5872Q1A;100,00;0,37;4,76;100,00;100,00;64,39;6,35;1,61;10,67;9,39;-117,58;273,00;268,00;48,00;12,00;57,00;329,00;354 ;28 ;16 ;7 ;0,00;0,00;1.254.782.850,00;117.778.929,00;70 ;0 
20250602;04:00:00;CAN5872;202523;CANX5872Q2A;99,75;0,61;3,32;100,00;100,00;8,03;0,40;1,46;9,03;12,18;-118,00;814,00;792,00;20,00;16,00;231,00;956,00;1.107 ;13 ;7 ;3 ;0,00;0,00;1.206.932.564,00;146.957.930,00;60 ;0 
20250602;04:00:00;CAN5872;202523;CANX5872Q3A;100,00;0,17;0,33;100,00;100,00;7,19;0,35;1,32;9,97;10,28;-117,54;603,00;591,00;4,00;4,00;248,00;307,00;462 ;17 ;12 ;7 ;0,00;0,00;840.009.970,00;86.368.184,00;30 ;0 
20250602;05:00:00;CAN5100;202523;CANX5100Q1A;97,08;0,00;2,40;100,00;100,00;21,35;2,76;1,84;12,11;3,72;-119,30;167,00;171,00;1,00;8,00;294,00;54,00;65 ;25 ;13 ;11 ;0,00;0,00;1.133.273.130,00;42.159.047,00;91 ;0 
20250602;05:00:00;CAN5100;202523;CANX5100Q2A;100,00;0,00;0,00;100,00;100,00;12,35;9,11;1,92;11,95;4,85;-119,17;525,00;512,00;14,00;1,00;531,00;3,00;14 ;14 ;10 ;2 ;0,00;0,00;1.231.405.968,00;59.703.219,00;96 ;0 
20250602;05:00:00;CAN5100;202523;CANX5100Q3A;100,00;0,30;0,91;100,00;N/A;24,15;3,39;1,94;12,28;6,58;-114,58;330,00;328,00;0,00;6,00;375,00;24,00;61 ;27 ;15 ;8 ;0,00;0,00;1.162.669.490,00;76.554.344,00;90 ;0 
20250602;05:00:00;CAN5101;202523;CANX5101Q1A;100,00;10,71;80,16;100,00;100,00;12,33;1,91;1,25;12,05;4,71;-117,46;252,00;213,00;6,00;2,00;259,00;36,00;654 ;1.302 ;0 ;0 ;0,00;0,00;1.151.130.718,00;54.266.714,00;22 ;0 
